flickr_audio_uid,keyword
goggles_030_2822891602_ff61df2ece_3_000122-000197,goggle
snow_046_1287064529_aa4e4f3c31_0_000150-000196,snow
sled_026_3260975858_75d0612a69_3_000048-000085,sled
girls_100_3184891327_8785194e3c_4_000018-000063,girl
dogs_101_3304556387_203b9d4db0_1_000129-000166,dog
dog_083_2066241589_b80e9f676c_0_000088-000123,dog
dog_066_2392625002_83a5a0978f_2_000000-000027,dog
sitting_004_456299217_b2802efbc2_1_000131-000169,sit
jumps_132_2784625888_71a421e171_1_000059-000084,jump
watches_145_3610189629_f46de92ab3_4_000109-000165,watch
tree_006_2255266906_8222af18b9_0_000181-000224,tree
women_064_2780105274_52360c4cca_3_000000-000040,woman
shirt_017_3136674757_57406c305c_0_000324-000364,shirt
pool_099_3009018821_ba47396e24_0_000103-000125,pool
child_150_3149038044_c7c94688c6_0_000012-000064,child
dancing_042_3259992164_94600858b3_0_000059-000124,dance
wall_010_3131160589_dc73c209b7_1_000238-000266,wall
scarf_117_320093980_5388cb3733_1_000069-000124,scarf
water_004_3407357681_5aeaab5b59_2_000110-000173,water
bed_037_2347921097_f2e35753c0_0_000149-000175,bed
shirt_086_3344531479_03c69750e9_2_000137-000177,shirt
man_053_2715289538_d77c8d0a85_1_000025-000070,man
ball_017_2463067409_78188c584c_3_000187-000219,ball
dogs_103_2379150102_157d718d1d_2_000030-000070,dog
boys_070_2558911884_856dfc3951_2_000027-000062,boy
walking_042_2298283771_fb21a4217e_0_000132-000189,walk
dog_127_2718049631_e7aa74cb9b_2_000055-000092,dog
restaurant_060_3118425885_f0cc035032_3_000199-000258,restaurant
girls_042_3427023324_f1f6504bf4_0_000029-000073,girl
field_032_3212456649_40a3052682_0_000279-000320,field
player_021_2662262499_3cdf49cedd_1_000079-000107,player
rock_082_109260218_fca831f933_4_000032-000057,rock
leaps_033_3278189732_f750cb26b7_3_000060-000110,leap
woman_004_842961005_692737888e_2_000018-000049,woman
girl_013_2518219912_f47214aa16_4_000036-000069,girl
person_011_207237775_fa0a15c6fe_1_000010-000050,person
dog_085_691770760_48ce80a674_2_000124-000170,dog
crowd_025_2252123185_487f21e336_3_000010-000060,crowd
runs_007_3090386315_87ed417814_0_000047-000076,run
woman_020_536828916_b763b82949_2_000082-000127,woman
looking_017_1969573381_5ecfae4c80_1_000171-000205,look
coat_014_406248253_27b5eba25a_1_000140-000173,coat
dog_037_3226254560_2f8ac147ea_2_000176-000224,dog
boy_101_3684680947_f1c460242f_2_000013-000042,boy
child_002_1296412797_85b6d2f8d6_0_000305-000350,child
catches_019_503717911_fc43cb3cf9_3_000075-000106,catch
girl_046_2696060728_3043cfc38c_1_000029-000053,girl
picture_027_3370085095_6abbb67c1d_3_000157-000217,picture
screen_017_2261962622_e9318a95eb_2_000320-000374,screen
runner_046_2971298546_dd595cf297_3_000008-000044,runner
woods_019_2079554580_f18d5c181b_4_000131-000179,wood
dog_049_3151860914_46e30cd5ea_3_000047-000074,dog
standing_155_2076906555_c20dc082db_2_000261-000321,stand
street_074_2751466788_4fab701cc3_3_000133-000199,street
pitch_032_3517127930_5dbddb45f6_1_000282-000328,pitch
play_017_2555638166_2f0847d57d_3_000075-000100,play
stall_020_3505657604_8899161734_1_000259-000304,stall
runs_091_3580375310_46ec3e476c_2_000038-000064,run
water_072_2512683710_991c9d466d_1_000199-000246,water
couple_004_3169276423_6918dd4da1_1_000051-000091,couple
ride_006_2604305843_ebe3e8a328_4_000261-000290,ride
dog_061_3361411074_83f27d2a1c_1_000020-000047,dog
window_057_3682428916_69ce66d375_3_000245-000288,window
dog_005_3567214106_6ece483f8b_0_000081-000122,dog
men_061_2975253472_0f0c2dea70_4_000019-000039,man
walks_096_2222498879_9e82a100ab_3_000101-000127,walk
grass_035_3525417522_7beb617f8b_0_000217-000277,grass
players_137_3506607642_40037b3fbf_3_000023-000075,player
pool_052_760138567_762d9022d4_1_000267-000304,pool
toy_021_2569643552_23696a9ba5_1_000229-000279,toy
man_017_319851847_7212423309_4_000014-000046,man
cellphone_120_3206058778_7053ee6b52_2_000196-000250,cellphone
women_036_3111897772_5211a37a02_1_000033-000071,woman
dog_145_3626475209_f71cdd06bd_4_000150-000192,dog
playing_017_3351360323_91bb341350_3_000143-000184,play
runs_003_689776124_07f560a920_3_000201-000234,run
bag_007_3089842255_359ccf5c40_2_000170-000203,bag
hair_049_2045562030_654ddea5e5_4_000141-000170,hair
man_027_186890601_8a6b0f1769_1_000009-000036,man
man_005_1468429623_f001988691_1_000264-000301,man
picture_005_3544573946_e03aebbfde_1_000107-000163,picture
men_014_3721812313_6000566803_2_000337-000377,man
climbs_011_1286408831_05282582ed_1_000064-000106,climb
sitting_074_3153828367_5fc2c37c07_3_000081-000128,sit
man_114_3322443827_a04a94bb91_4_000013-000039,man
girls_033_3533470072_87a5b595ba_0_000028-000071,girl
dog_050_500308355_f0c19067c0_1_000056-000093,dog
store_005_2354456107_bf5c766a05_3_000275-000323,store
sleds_011_3164415865_612f9fd8bc_0_000000-000059,sled
standing_070_2578161080_e007c9177a_2_000040-000081,stand
runs_057_1189977786_4f5aaed773_1_000101-000126,run
leash_007_2873837796_543e415e98_3_000196-000229,leash
shirt_075_3136674757_57406c305c_4_000303-000346,shirt
camera_100_1449692616_60507875fb_1_000150-000204,camera
city_086_3362189985_fbae8f860a_2_000346-000397,city
child_007_2085403342_a17b0654fe_0_000012-000063,child
dog_055_485741580_ab523fa657_3_000010-000048,dog
standing_070_2255685792_f70474c6db_1_000169-000212,stand
shirt_095_3469711377_bc29d48737_0_000085-000117,shirt
sits_058_930748509_8ca5cf5c24_3_000076-000114,sit
grass_096_2935986346_29df6cf692_1_000132-000167,grass
pool_077_1439046601_cf110a75a7_1_000211-000239,pool
rice_018_3351667846_ac43118ae5_3_000172-000218,rice
people_005_185057637_e8ada37343_1_000046-000098,people
girl_016_838074897_9d6270b3cd_2_000043-000073,girl
boy_006_3759230208_1c2a492b12_0_000007-000042,boy
parade_005_3095137758_bdd1e613dd_0_000261-000314,parade
child_003_3134644844_493eec6cdc_2_000192-000237,child
jumping_049_2875528143_94d9480fdd_3_000225-000276,jump
evil_095_799431781_65dc312afc_1_000121-000134,evil
bat_014_3587941206_36769c3f1d_0_000091-000132,bat
dog_100_3662909101_21b9e59a3e_4_000234-000265,dog
group_123_2074244690_82e30ff44b_2_000011-000033,group
pants_019_3712923460_1b20ebb131_1_000168-000209,pant
tackled_005_241347150_5ff37818c2_4_000113-000169,tackle
ball_101_2044063458_fcc76a7636_3_000163-000203,ball
standing_019_2718027742_70a72f99ae_4_000032-000068,stand
water_077_2180886307_5156460b2c_0_000203-000248,water
jumping_049_3724738804_f00748a137_4_000138-000172,jump
newspaper_017_469259974_bb03c15c42_2_000088-000148,newspaper
car_074_1351764581_4d4fb1b40f_2_000391-000428,car
dog_033_3169394115_2193158cee_1_000009-000050,dog
man_030_3652859271_908ae0ae89_2_000296-000335,man
makeup_021_3015898903_70bebb8903_3_000154-000197,makeup
sign_041_1303727066_23d0f6ed43_3_000262-000282,sign
field_046_3252457866_b86614064c_1_000262-000307,field
walks_046_3296715418_29542dcdc2_2_000067-000102,walk
smiles_066_340667199_ecae5f6029_1_000156-000209,smile
sliding_017_540604040_bec822c144_0_000049-000100,slide
crosses_007_495055747_a75872762a_0_000108-000158,cross
climbing_064_1084104085_3b06223afe_0_000268-000316,climb
edge_007_2752331711_cb18abba5a_3_000152-000175,edge
toy_014_2353088412_5e5804c6f5_1_000348-000391,toy
child_005_743571049_68080e8751_2_000029-000090,child
steps_042_3001612175_53567ffb58_4_000181-000232,step
posing_005_3534512991_f9fd66f165_0_000186-000233,pose
wear_007_2724485630_7d2452df00_1_000121-000138,wear
dog_087_483136916_16976f4902_4_000000-000034,dog
jumping_018_2797438951_88a3ed7541_3_000058-000106,jump
woman_057_3344948183_5b89379585_3_000014-000049,woman
grass_004_2165459064_5b81ff23eb_0_000174-000232,grass
boy_050_1357689954_72588dfdc4_1_000018-000042,boy
grass_087_69189650_6687da7280_4_000102-000162,grass
smile_030_3532761259_14026c1e96_3_000078-000125,smile
costumes_005_3417037373_67f7db2dd2_2_000177-000264,costume
dog_050_2367139509_1ee4530b28_1_000109-000145,dog
girl_048_2643309379_2cde08516c_2_000046-000092,girl
bed_007_2550109269_bc4262bd27_3_000112-000146,bed
purse_005_435054077_3506dbfcf4_2_000363-000412,purse
mouths_062_3080891382_edf83dde18_2_000408-000472,mouth
performs_017_3246773992_89bf86937b_1_000095-000148,perform
play_017_508929192_670910fdd2_1_000048-000076,play
girl_004_2870194345_0bcbac1aa5_4_000038-000071,girl
branch_007_2857558098_98e9249284_2_000063-000105,branch
lady_073_3090957866_f1b2b7f214_1_000011-000045,lady
woman_011_2798880731_4f51634374_3_000009-000042,woman
man_066_2273871383_1ddb3562ea_0_000056-000084,man
bag_007_2045928594_92510c1c2a_4_000234-000271,bag
tongue_057_1079274291_9aaf896cc1_3_000360-000400,tongue
maneuver_070_3520617304_e53d37f0af_4_000232-000299,maneuver
house_146_3485599424_94de8ede51_2_000216-000273,house
dog_028_2465691083_894fc48af6_3_000165-000199,dog
ball_045_3027009366_c8362521e8_1_000475-000512,ball
man_007_3705430840_e108de78bf_3_000011-000043,man
dance_005_3439331800_e71e1d808f_2_000214-000273,dance
running_046_1397887419_e798697b93_3_000220-000251,run
player_091_3681324243_b69fa90842_0_000058-000096,player
dogs_024_424506167_01f365726b_4_000023-000053,dog
jumps_052_2504056718_25ded44ecb_1_000136-000165,jump
throwing_017_3468275336_61936db92d_0_000071-000109,throw
bar_072_3084018061_df66d98325_2_000226-000273,bar
woman_007_3183195653_11b66acb34_4_000000-000040,woman
dog_046_3117562746_62f57a02b5_0_000127-000154,dog
building_005_2045562030_654ddea5e5_2_000234-000282,building
log_004_2448270671_5e0e391a80_2_000149-000190,log
dog_022_2264316030_600e55748d_1_000146-000199,dog
swimming_054_2633201394_ee4a7666ed_3_000069-000109,swim
dog_091_2257798999_d9d1b9a45a_0_000056-000081,dog
boy_043_484896012_7787d04f41_0_000017-000052,boy
sitting_054_3240048764_acce8af2a5_0_000066-000101,sit
standing_058_2718027742_70a72f99ae_3_000048-000111,standing
group_062_1454841725_4b6e6199e2_4_000169-000200,group
blanket_006_325576658_59f68bdbd6_2_000202-000260,blanket
sand_077_2095435987_1b7591d214_4_000163-000201,sand
dog_033_3185695861_86152b2755_4_000097-000149,dog
head_007_763577068_4b96ed768b_2_000179-000206,head
pool_003_2704362232_7d84503433_3_000114-000148,pool
crowd_017_2369452202_8b0e8e25ca_3_000286-000340,crowd
dog_007_1287982439_6578006e22_3_000011-000047,dog
streets_007_3430100177_5864bf1e73_0_000232-000293,street
girl_005_2363100645_c3423a0433_2_000051-000093,girl
dogs_017_495341977_b27279f962_1_000024-000066,dog
boys_083_3490517179_76dbd690de_2_000000-000028,boy
dog_062_1072153132_53d2bb1b60_0_000135-000169,dog
posing_067_3467843559_a457ce37b6_1_000072-000119,pose
soccer_054_47871819_db55ac4699_2_000155-000238,soccer
running_082_3358380484_b99b48f0c9_0_000254-000284,run
play_071_3173928684_4ea0ee5114_3_000066-000089,play
suit_128_2718027742_70a72f99ae_0_000125-000152,suit
dog_011_3632842482_482f29e712_1_000051-000084,dog
standing_052_109671650_f7bbc297fa_3_000108-000159,stand
woman_037_2934837034_a8ca5b1f50_3_000011-000039,woman
teeth_101_3354063643_1d8814eb13_0_000201-000235,tooth
dog_098_2119660490_ce0d4d1f73_4_000017-000072,dog
backpack_046_2686432878_0697dbc048_3_000384-000439,backpack
girl_047_2720985888_8f5920e8cf_3_000127-000168,girl
people_004_251958970_fa6b423f23_4_000688-000734,people
ball_004_1104133405_c04a00707f_4_000190-000226,ball
couch_075_2204277704_f1c8c741ed_4_000277-000332,couch
girl_030_3336065481_2c21e622c8_4_000037-000079,girl
girl_123_2671602981_4edde92658_0_000035-000066,girl
dog_017_350588129_6aef7b7fe2_2_000017-000050,dog
field_007_2460126267_0deea8b645_0_000151-000188,field
basket_052_2882483779_73c171ac19_2_000167-000237,basket
pool_033_2640000969_b5404a5143_0_000282-000347,pool
slide_058_2708582445_5e5999b956_0_000255-000317,slide
speed_007_3125041578_c1f2d73b6d_2_000057-000099,speed
hole_066_319847643_df7c2a1d25_3_000514-000547,hole
man_004_3442622076_c3abe955e5_1_000014-000045,man
sells_128_2780087302_6a77658cbf_2_000050-000088,sell
piece_019_3317960829_78bbfafbb6_4_000125-000151,piece
slide_019_2766854400_640e2abe08_3_000254-000303,slide
dog_049_2738077433_10e6264b6f_1_000015-000047,dog
wearing_005_3157744152_31ace8c9ed_4_000082-000125,wear
shows_007_1947351225_288d788983_3_000139-000175,show
playing_061_3404978479_8a81843e17_0_000139-000174,play
runs_007_2707244524_d57120d74a_0_000079-000107,run
man_004_1625306051_7099519baa_1_000016-000050,man
looks_014_2619454551_c4bb726a85_3_000089-000114,look
huddle_018_3103340819_46de7954a9_1_000124-000157,huddle
tackling_004_2933643390_1c6086684b_0_000234-000288,tackle
car_005_3558438174_d8f41438a4_1_000627-000674,car
jacket_146_3042483842_beb23828b9_3_000390-000438,jacket
man_016_278002947_3fd22a2cb6_2_000010-000042,man
looks_024_937559727_ae2613cee5_1_000219-000241,look
lake_049_636503038_17ca82b50f_2_000182-000222,lake
guitar_046_3546720729_38fff1bbd9_2_000142-000181,guitar
girls_095_3415287719_3c776f370e_2_000028-000075,girl
taking_161_3603064161_a8f3b6455d_3_000057-000093,take
sitting_007_3659686168_49c3abcee1_1_000099-000126,sit
dog_007_44856031_0d82c2c7d1_2_000011-000056,dog
throw_002_534200447_b0f3ff02be_2_000089-000138,throw
leaves_041_3049649128_d83d847168_3_000226-000257,leave
dog_005_248858242_1c33c54ada_4_000090-000132,dog
sitting_005_3703960010_1e4c922a25_4_000151-000191,sit
sky_091_2472250097_a3191a94b3_3_000273-000332,sky
boy_014_2743652730_d909c7ae82_2_000042-000070,boy
girl_017_760138567_762d9022d4_3_000052-000086,girl
dogs_016_3492383096_5bbc08f0da_1_000027-000056,dog
dog_112_2273591668_069dcb4641_0_000581-000616,dog
shirts_132_1335617803_4fbc03dab0_1_000173-000210,shirt
child_018_974924582_10bed89b8d_0_000011-000053,child
bench_042_42637987_866635edf6_3_000142-000179,bench
crowd_002_1515883224_14e36a53c7_3_000439-000472,crowd
dog_004_3493255026_5fdaa52cbe_1_000097-000133,dog
boy_086_963730324_0638534227_4_000042-000068,boy
walking_010_392976422_c8d0514bc3_4_000176-000216,walk
book_047_2079110798_ad1370a646_1_000224-000267,book
computer_019_576093768_e78f91c176_3_000153-000194,computer
poses_073_3301822808_f2ccff86f4_2_000122-000164,pose
game_098_2261169495_98254e2e66_0_000201-000239,game
jacket_119_1479513774_70c94cf9d3_2_000123-000165,jacket
game_040_2562377955_8d670ccec6_2_000221-000248,game
dog_091_3535084928_858544f49a_1_000075-000111,dog
man_007_3183195185_cd0ff994a1_2_000008-000038,man
lollipop_004_2870194345_0bcbac1aa5_4_000239-000307,lollipop
play_007_944374205_fd3e69bfca_2_000049-000075,play
dog_100_279230262_e541f9b670_3_000326-000361,dog
woman_045_130211457_be3f6b335d_4_000031-000065,woman
boys_128_2466495935_623b144183_4_000039-000076,boy
ball_005_3000722396_1ae2e976c2_3_000363-000438,ball
people_083_3668984985_b60ceb2ae9_4_000000-000031,people
ball_007_3522749949_fb615cee47_2_000367-000404,ball
water_046_3065468339_4955e90fd3_4_000106-000135,water
performing_007_3082196097_2d15455b00_2_000226-000283,perform
play_045_2562483332_eb791a3ce5_0_000235-000265,play
boy_055_3710176138_fbfe00bd35_0_000010-000044,boy
steps_043_3241726740_6d256d61ec_3_000418-000464,step
girls_017_881725588_efabbcd96a_0_000056-000097,girl
tongue_016_2531531628_b4a5041680_0_000088-000121,tongue
jacket_135_179829865_095b040377_4_000274-000312,jacket
trampoline_086_543940240_a54a3c7989_2_000154-000236,trampoline
jumping_007_2456615908_59cdac6605_1_000077-000116,jump
bench_033_3169394115_2193158cee_1_000112-000169,bench
standing_004_2572101672_4d699c8713_0_000057-000092,stand
points_112_3381038951_225bb163af_1_000198-000244,point
slide_011_3710176138_fbfe00bd35_3_000190-000226,slide
bench_017_3708172446_4034ddc5f6_1_000161-000216,bench
tutu_071_961611340_251081fcb8_1_000257-000322,tutu
chasing_007_2404692474_37da774368_4_000069-000112,chase
dogs_009_649596742_5ba84ce946_4_000076-000111,dog
frame_007_3293753378_7a8ddb98b2_0_000280-000333,frame
man_025_2704362232_7d84503433_0_000254-000295,man
glasses_030_244910130_e1f823a28a_1_000110-000174,glass
water_006_431410325_f4916b5460_3_000180-000230,water
steps_024_3578477508_b7d839da16_1_000219-000266,step
geese_004_2432038587_5e4148e277_3_000210-000250,goose
bag_065_242064301_a9d12f1754_2_000103-000137,bag
girl_054_2642350864_099c0f2152_4_000000-000047,girl
group_140_1685990174_09c4fb7df8_2_000013-000036,group
stick_017_436393371_822ee70952_0_000213-000247,stick
man_117_2195419145_36722e8d54_3_000012-000054,man
runs_010_1357753846_6185e26040_3_000080-000118,run
dog_011_1713248047_d03721456d_1_000044-000070,dog
playing_021_3449846784_278bc1ba92_1_000178-000202,play
catching_062_3242354561_54e5a34925_0_000256-000295,catch
woman_033_3040051410_6205682ba3_0_000091-000146,woman
man_131_189740668_0b045f1ff2_4_000065-000092,man
ball_029_1800601130_1c0f248d12_2_000581-000614,ball
holding_042_2601008162_f00eeb5c14_0_000084-000128,hold
sit_089_3320756943_9d004f9824_3_000035-000061,sit
dog_039_3439560988_f001f96fc9_2_000052-000095,dog
bills_003_2354456107_bf5c766a05_4_000533-000569,bill
people_002_3176277818_235486a3cd_2_000041-000093,people
standing_017_2697909987_128f11d1b7_0_000127-000177,stand
dog_103_3526805681_38461c0d5d_2_000364-000399,dog
ball_048_2044063458_fcc76a7636_1_000271-000322,ball
tire_046_3532412342_e0a004b404_3_000103-000142,tire
taking_057_3113769557_9edbb8275c_4_000087-000120,take
dogs_017_2904601886_39e9d317b1_2_000036-000074,dog
seeds_021_111766423_4522d36e56_0_000168-000215,seed
women_058_2567812221_30fb64f5e9_3_000020-000056,woman
pastry_006_278002800_3817135105_3_000195-000244,pastry
street_101_2908512223_7e27631ed4_2_000239-000280,street
hike_019_433810429_a4da0eac50_1_000045-000072,hike
dog_102_2766630484_ce73f47031_1_000132-000164,dog
ball_020_3522749949_fb615cee47_1_000285-000315,ball
girl_052_3356642567_f1d92cb81b_3_000092-000121,girl
dog_133_3436074878_21515a6706_3_000000-000031,dog
dog_120_2260560631_09093be4c6_2_000012-000050,dog
jumps_036_3463523977_f2ed231585_0_000184-000229,jump
dog_036_442918418_0f29c97fa9_2_000067-000101,dog
pigeons_087_2181117039_c4eea8036e_1_000297-000366,pigeon
man_017_1980315248_82dbc34676_1_000016-000049,man
man_049_3183195185_cd0ff994a1_0_000316-000345,man
coat_092_1794818900_e0ffdd268e_1_000126-000155,coat
bench_038_269898095_d00ac7d7a4_1_000112-000173,bench
ladles_007_3701226275_952547ba0f_2_000152-000197,ladle
dog_057_267836606_bbea2267c8_2_000059-000098,dog
clothing_093_3506869953_802f463178_0_000334-000390,clothing
friend_018_3448855727_f16dea7b03_3_000144-000178,friend
dock_006_529101401_ab1f6b1206_1_000129-000159,dock
